# data from Fig. 1 of Dooley+ 2017
809588137.4719651 1296.1402655841582
975246739.4648863 2286.420498948415
1155087394.1388378 3940.1794898699845
1391442343.0764542 6934.348886763353
1648031667.391684 11922.056321054544
1985253285.9206774 21079.955607207135
2371326079.5808506 36648.97618428218
2832478563.606792 63782.98720669342
3412062696.9504647 112514.61998815561
4075607538.7585907 195766.89498864475
5698658671.94282 554513.4996577031
4952609002.52031 355393.4767670323
6581456235.057657 849142.8719583394
7557049899.791293 1359216.1726268695
8591302936.005527 1990907.8902303574
9932517112.17144 3120459.1241211086
11849763253.701723 5408647.984586989
14875443986.864489 11252260.43844419
17322885726.938503 17677817.149721395
19834465898.86408 26791401.24489198
22710190651.516285 40888905.00767068
26002855940.666023 62404446.01773425
30281079504.716568 96495339.16158003
36169849991.757866 142333082.2226087
41765914421.85177 188269279.21318752
50739640067.05896 283283751.9436961
64305460749.28368 452905304.97238207
80130581197.25224 713643314.8547451
101554404745.22604 1133866236.273592
126546227654.02756 1782928431.824833
160379802943.4393 2838678698.717483
201546439724.11636 4506466817.411898
253279818405.76614 6975177970.422922
326475873134.9121 10565660643.474077
424401211329.2348 15239044633.317719
554876571014.5043 21093881995.288166
748174228770.8038 27410486637.98307
1000267821903.6304 34150683870.388
1329447817285.7488 40336656558.779594
1851733327200.463 48405760342.49364
2286151307796.8877 52966141087.39363
2617611803766.987 54844175161.64299
