# for reionization at z = 11.3, Fig. 12
31065061.006422922 0.010875547217010562
35092072.8581022 0.01989968219933358
42420864.64223823 0.04265999583072744
51628471.476170644 0.06532082551594742
62834854.217585765 0.08855256757695773
76474246.0422935 0.11294809255784855
92446402.63760313 0.1372557848655408
111000983.14592649 0.16211243138072395
130604113.82681148 0.19120700437773597
153669328.85647887 0.22041136821624618
178375957.65973273 0.2488471961642693
208464072.9137747 0.27952001250781733
235523282.39006293 0.3121278924327704
266094851.60895428 0.34473577235772346
300634694.51621026 0.37734365228267663
339657095.19927776 0.4095809881175734
378586938.79066133 0.44268292682926824
413496989.2296513 0.4759260251943177
457787113.14703345 0.5111100687929955
503398812.11441076 0.5452001250781737
557317409.5493436 0.580101849370142
612848328.4993248 0.6148271240954166
673909884.3789926 0.6489877602072722
741057366.057233 0.6835718752791923
803931085.0709401 0.7167443938175644
884036111.3331871 0.7517519878495487
972122935.2291319 0.786759581881533
1068984937.0267802 0.8214848566068077
1167562221.0712702 0.8553455284552844
1328064271.9965255 0.8868417761100686
1554157012.884506 0.9150031269543464
1831122487.2223501 0.945733583489681
2091293919.957528 0.9754018136335209
2636206108.9692917 0.9869380863039399
3412616649.3997197 0.9919116114238065
