1.274274985703133418e-04 3.984919353089756442e-07 2.527523373151807832e-09
2.069138081114789136e-04 1.675825159532426865e-07 1.286283229524460632e-09
3.359818286283782689e-04 6.913192615137333359e-08 6.483334438995574967e-10
5.455594781168520303e-04 2.913582313856584535e-08 3.303007687884196173e-10
8.858667904100822393e-04 1.153708424659835926e-08 1.631100844306264685e-10
1.438449888287662241e-03 4.506188110863247533e-09 7.999710696507621370e-11
2.335721469090122453e-03 1.815684050741001967e-09 3.984984202609472035e-11
3.792690190732249909e-03 7.007512970315295943e-10 1.942787327594063882e-11
6.158482110660260314e-03 2.696813065099960973e-10 9.458136353040643875e-12
9.999999999999995004e-03 1.000990745197100864e-10 4.522015245085897934e-12
1.623776739188721729e-02 3.560361546973269392e-11 2.116415259228450265e-12
2.636650898730358294e-02 1.557318375192941678e-11 1.098447688434656646e-12
4.281332398719391724e-02 5.439511335236309260e-12 5.094569138500899928e-13
6.951927961775601628e-02 2.027579117689718261e-12 2.440918417810507667e-13
1.128837891684688899e-01 5.790984219938604863e-13 1.023711052911797493e-13
1.832980710832435578e-01 2.006081590589748373e-13 4.728379654380052628e-14
2.976351441631316375e-01 1.029534799015134524e-13 2.658247420606380798e-14
4.832930238571749304e-01 3.381531542419681164e-14 1.195551942215470174e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
