1.274274985703133418e-04 3.794466595658378381e-07 2.466384481067692907e-09
2.069138081114789136e-04 1.623597546159589053e-07 1.266080871597374461e-09
3.359818286283782689e-04 6.864550978442733629e-08 6.460485612191359617e-10
5.455594781168520303e-04 2.843934927867801806e-08 3.263290720300154180e-10
8.858667904100822393e-04 1.113352843145584320e-08 1.602319772184546479e-10
1.438449888287662241e-03 4.541692271837801180e-09 8.031163639624473535e-11
2.335721469090122453e-03 1.795568090641367935e-09 3.962847903689011367e-11
3.792690190732249909e-03 7.002126718993109191e-10 1.942040532514677586e-11
6.158482110660260314e-03 2.726667084269762469e-10 9.510343574007541682e-12
9.999999999999995004e-03 1.000990745197246008e-10 4.522015245086217012e-12
1.623776739188721729e-02 3.925204249667042341e-11 2.222209313103896057e-12
2.636650898730358294e-02 1.472091996452160298e-11 1.067967781398788985e-12
4.281332398719391724e-02 5.582656370374196282e-12 5.161167640155085540e-13
6.951927961775601628e-02 1.821882685460617143e-12 2.313793324320375484e-13
1.128837891684688899e-01 4.886142935575367504e-13 9.403386463804558397e-14
1.832980710832435578e-01 2.451877499610044744e-13 5.227420393311675135e-14
2.976351441631316375e-01 1.029534799015134524e-13 2.658247420606380798e-14
4.832930238571749304e-01 2.958840099611214080e-14 1.118336438965611616e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
