1.274274985703133418e-04 4.561247352219458276e-07 2.704127870192749700e-09
2.069138081114789136e-04 1.681551438502693826e-07 1.288478964333729303e-09
3.359818286283782689e-04 6.761187500468735466e-08 6.411661504823854524e-10
5.455594781168520303e-04 2.728230399531894191e-08 3.196218495691717139e-10
8.858667904100822393e-04 1.092829147404085778e-08 1.587482386662369323e-10
1.438449888287662241e-03 4.209373325117900677e-09 7.731759648018461988e-11
2.335721469090122453e-03 1.693239076220947692e-09 3.848270627784344465e-11
3.792690190732249909e-03 6.517364099986158152e-10 1.873610445147243304e-11
6.158482110660260314e-03 2.647056366482682160e-10 9.370477961900702707e-12
9.999999999999995004e-03 1.009162098218832587e-10 4.540434935368238324e-12
1.623776739188721729e-02 3.686169375487944106e-11 2.153483142875725654e-12
2.636650898730358294e-02 1.417857028161030481e-11 1.048110074385366139e-12
4.281332398719391724e-02 6.059806487499129801e-12 5.377208732464987300e-13
6.951927961775601628e-02 1.880653094668215754e-12 2.350816368326798463e-13
1.128837891684688899e-01 5.067111192445957526e-13 9.575940057623890473e-14
1.832980710832435578e-01 2.451877499610044744e-13 5.227420393311675135e-14
2.976351441631316375e-01 8.922634924797832125e-14 2.474693671805141373e-14
4.832930238571749304e-01 3.381531542419681164e-14 1.195551942215470174e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
