1.274274985703133418e-04 1.940614203688729753e-06 5.577698243347443911e-09
2.069138081114789136e-04 7.915494658907897516e-07 2.795511507387031883e-09
3.359818286283782689e-04 3.209679199299840119e-07 1.396979104700126465e-09
5.455594781168520303e-04 1.284058150709981783e-07 6.934071002997483266e-10
8.858667904100822393e-04 5.123083422393877307e-08 3.437150070770559032e-10
1.438449888287662241e-03 1.941083488788833831e-08 1.660319736086484022e-10
2.335721469090122453e-03 6.919890274306642591e-09 7.779578524774773637e-11
3.792690190732249909e-03 2.301545190032131475e-09 3.520894889533961062e-11
6.158482110660260314e-03 7.194818620193016218e-10 1.544863363310222224e-11
9.999999999999995004e-03 2.373778052896963361e-10 6.963651783724094523e-12
1.623776739188721729e-02 7.233950139612571430e-11 3.016765749346595826e-12
2.636650898730358294e-02 2.200390142065111488e-11 1.305691330731661915e-12
4.281332398719391724e-02 8.445557073133966710e-12 6.348069428266723144e-13
6.951927961775601628e-02 2.791594437401447125e-12 2.864115460560864202e-13
1.128837891684688899e-01 7.781635045540812217e-13 1.186688219291161254e-13
1.832980710832435578e-01 2.228979545101480339e-13 4.984149783275244518e-14
2.976351441631316375e-01 1.235441758822062820e-13 2.911964151392075517e-14
4.832930238571749304e-01 2.536148656814760716e-14 1.035378353507212175e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
