1.274274985703133418e-04 3.726172930114824165e-07 2.444088431156142298e-09
2.069138081114789136e-04 1.570086456465640806e-07 1.245042102752714102e-09
3.359818286283782689e-04 6.815909341748264925e-08 6.437555688520026314e-10
5.455594781168520303e-04 2.778406473308467178e-08 3.225476109564675370e-10
8.858667904100822393e-04 1.118887322896055220e-08 1.606297402894515350e-10
1.438449888287662241e-03 4.521809941691923355e-09 8.013565200733796251e-11
2.335721469090122453e-03 1.773702916619794635e-09 3.938645601444315055e-11
3.792690190732249909e-03 6.996740467670769409e-10 1.941293450151001006e-11
6.158482110660260314e-03 2.653690592962707533e-10 9.382213067266137157e-12
9.999999999999995004e-03 1.027547642518875901e-10 4.581608487719997164e-12
1.623776739188721729e-02 4.013269729627743288e-11 2.246999666055697886e-12
2.636650898730358294e-02 1.572814080419529177e-11 1.103899075210165513e-12
4.281332398719391724e-02 5.678086393800810852e-12 5.205093263173153012e-13
6.951927961775601628e-02 1.645571457835315128e-12 2.198987357374968553e-13
1.128837891684688899e-01 4.162269908082720168e-13 8.678932710275527012e-14
1.832980710832435578e-01 2.117530567846406246e-13 4.857948292137539925e-14
2.976351441631316375e-01 8.922634924797832125e-14 2.474693671805141373e-14
4.832930238571749304e-01 3.804222985216134213e-14 1.268074328401959621e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
