1.274274985703133418e-04 1.330524124833111812e-06 4.618455770491034025e-09
2.069138081114789136e-04 4.181664583003534966e-07 2.031874366757727204e-09
3.359818286283782689e-04 1.392549256503418958e-07 9.201621800919517202e-10
5.455594781168520303e-04 4.777586009829565774e-08 4.229608747520693361e-10
8.858667904100822393e-04 1.679253397635474828e-08 1.967845048656217185e-10
1.438449888287662241e-03 5.672144757259299091e-09 8.975182238430361994e-11
2.335721469090122453e-03 2.120047273121075673e-09 4.306051674594553597e-11
3.792690190732249909e-03 8.079376983493679063e-10 2.086086166981910306e-11
6.158482110660260314e-03 2.978767690605666288e-10 9.940276529827266659e-12
9.999999999999995004e-03 1.105175496226402346e-10 4.751520580533743243e-12
1.623776739188721729e-02 4.063592861026605144e-11 2.261043550690031256e-12
2.636650898730358294e-02 1.681284016997604764e-11 1.141329959479378260e-12
4.281332398719391724e-02 5.821231428931238708e-12 5.270295303030523377e-13
6.951927961775601628e-02 2.321431163728129353e-12 2.611814115137611095e-13
1.128837891684688899e-01 5.971952476804051259e-13 1.039583488638219903e-13
1.832980710832435578e-01 1.560285681567868727e-13 4.170038889930660799e-14
2.976351441631316375e-01 1.304077412083886453e-13 2.991758765164163601e-14
4.832930238571749304e-01 2.536148656814760716e-14 1.035378353502422527e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
