1.274274985703133418e-04 4.452073675610812735e-07 2.671570156809535010e-09
2.069138081114789136e-04 1.828657570687877406e-07 1.343657090908576998e-09
3.359818286283782689e-04 7.426361882259316132e-08 6.719657698097881459e-10
5.455594781168520303e-04 3.098185331557579801e-08 3.406039146791266206e-10
8.858667904100822393e-04 1.201904519153946382e-08 1.664821840235887585e-10
1.438449888287662241e-03 4.768918902073941322e-09 8.229616379239400153e-11
2.335721469090122453e-03 1.876906538001277880e-09 4.051611436235511900e-11
3.792690190732249909e-03 7.179873012629851506e-10 1.966535036769631853e-11
6.158482110660260314e-03 2.869302953643552565e-10 9.755922724441439680e-12
9.999999999999995004e-03 1.086789951927694541e-10 4.711832010460124624e-12
1.623776739188721729e-02 3.774234855446679207e-11 2.179055509769767645e-12
2.636650898730358294e-02 1.479839849063967546e-11 1.070774534678800642e-12
4.281332398719391724e-02 5.964376464071159754e-12 5.334700486808155260e-13
6.951927961775601628e-02 2.203890345312932129e-12 2.544833368253949821e-13
1.128837891684688899e-01 4.705174678699633857e-13 9.227606731331787512e-14
1.832980710832435578e-01 1.560285681571036288e-13 4.170038889928593352e-14
2.976351441631316375e-01 1.098170452281834833e-13 2.745426130695289252e-14
4.832930238571749304e-01 2.958840099617220782e-14 1.118336438965611616e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
