1.274274985703133418e-04 1.892311665124952752e-06 5.507845449308861603e-09
2.069138081114789136e-04 5.573940204521554661e-07 2.345867113360243431e-09
3.359818286283782689e-04 1.696559485841707682e-07 1.015648992888938993e-09
5.455594781168520303e-04 5.258003193826073655e-08 4.437172995503454583e-10
8.858667904100822393e-04 1.789481785999891766e-08 2.031404553975335351e-10
1.438449888287662241e-03 6.220329002703049490e-09 9.398884236472472180e-11
2.335721469090122453e-03 2.152407730680174937e-09 4.338791057263858492e-11
3.792690190732249909e-03 8.111694491433226772e-10 2.090254175467101350e-11
6.158482110660260314e-03 2.922376765506901094e-10 9.845737486145492326e-12
9.999999999999995004e-03 1.066361569372552011e-10 4.667337793752739148e-12
1.623776739188721729e-02 4.390693215169979944e-11 2.350284193607409244e-12
2.636650898730358294e-02 1.448848438611893410e-11 1.059502909893526368e-12
4.281332398719391724e-02 5.868946440645223732e-12 5.291850793004021187e-13
6.951927961775601628e-02 2.409586777543286136e-12 2.660943450529709866e-13
1.128837891684688899e-01 5.429047706189709382e-13 9.912039648139628635e-14
1.832980710832435578e-01 2.340428522356554432e-13 5.107233743946051301e-14
2.976351441631316375e-01 1.098170452280859422e-13 2.745426130695289252e-14
4.832930238571749304e-01 2.958840099617220782e-14 1.118336438965611616e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
