1.274274985703133418e-04 5.956939024101871154e-07 3.090274010425874142e-09
2.069138081114789136e-04 2.370876951868433356e-07 1.529948321879078939e-09
3.359818286283782689e-04 9.639556351846623465e-08 7.655747824020215200e-10
5.455594781168520303e-04 3.898755822117571075e-08 3.820840922609446682e-10
8.858667904100822393e-04 1.529361237725686430e-08 1.877966409162616179e-10
1.438449888287662241e-03 5.909312552567848750e-09 9.160899172356372970e-11
2.335721469090122453e-03 2.281849560877769364e-09 4.467349896286484727e-11
3.792690190732249909e-03 8.354075800891656103e-10 2.121253210472472145e-11
6.158482110660260314e-03 3.108135107009977847e-10 1.015383480212597262e-11
9.999999999999995004e-03 1.188931864701287279e-10 4.928281136853437515e-12
1.623776739188721729e-02 4.378112432310431370e-11 2.346914608801372135e-12
2.636650898730358294e-02 1.751014690512679464e-11 1.164757646253053814e-12
4.281332398719391724e-02 6.107521499200909872e-12 5.398337335400198052e-13
6.951927961775601628e-02 1.763112276246336664e-12 2.276168161130866678e-13
1.128837891684688899e-01 6.695825504291554970e-13 1.100786932076745988e-13
1.832980710832435578e-01 1.337387727054552981e-13 3.860705821131023818e-14
2.976351441631316375e-01 1.098170452278908727e-13 2.745426130695289252e-14
4.832930238571749304e-01 2.958840099617220782e-14 1.118336438965611616e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
