1.274274985703133418e-04 3.781481180379096844e-07 2.462160636476093195e-09
2.069138081114789136e-04 1.555968216933588825e-07 1.239431744104038852e-09
3.359818286283782689e-04 6.547164299013724853e-08 6.309365927039564391e-10
5.455594781168520303e-04 2.726358157972752781e-08 3.195121608842856691e-10
8.858667904100822393e-04 1.079454154673583974e-08 1.577737985308238197e-10
1.438449888287662241e-03 4.291742978578088880e-09 7.807041272408427219e-11
2.335721469090122453e-03 1.721226498968294826e-09 3.879944171271746439e-11
3.792690190732249909e-03 6.587385367175345908e-10 1.883648405213902206e-11
6.158482110660260314e-03 2.603933894344533297e-10 9.293838604222626476e-12
9.999999999999995004e-03 9.785195243868593777e-11 4.470969825619427600e-12
1.623776739188721729e-02 3.937785032518902658e-11 2.225767696989338029e-12
2.636650898730358294e-02 1.534074817355537611e-11 1.090219500006545640e-12
4.281332398719391724e-02 5.582656370374874829e-12 5.161167640155085540e-13
6.951927961775601628e-02 1.998193913085918753e-12 2.423166048261100861e-13
1.128837891684688899e-01 5.971952476814337500e-13 1.039583488638219903e-13
1.832980710832435578e-01 2.006081590589748373e-13 4.728379654381874581e-14
2.976351441631316375e-01 9.608991457474589316e-14 2.568110990439557371e-14
4.832930238571749304e-01 3.381531542419681164e-14 1.195551942215470174e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
