1.274274985703133418e-04 4.905761641545865281e-07 2.804391445556021498e-09
2.069138081114789136e-04 1.982872187111946216e-07 1.399167197321207200e-09
3.359818286283782689e-04 8.169362882761960462e-08 7.047793815857176927e-10
5.455594781168520303e-04 3.348316803819681517e-08 3.540863700364412096e-10
8.858667904100822393e-04 1.291609211777634717e-08 1.725831324825347362e-10
1.438449888287662241e-03 5.034490026164802714e-09 8.455657143320743211e-11
2.335721469090122453e-03 1.946000487910112065e-09 4.125512783360176323e-11
3.792690190732249909e-03 7.734656898831501392e-10 2.041097889594588776e-11
6.158482110660260314e-03 2.869302953646569189e-10 9.755922724442926020e-12
9.999999999999995004e-03 1.007119259963269117e-10 4.535837025394269991e-12
1.623776739188721729e-02 4.189400689546821968e-11 2.295777435918453563e-12
2.636650898730358294e-02 1.588309785644685588e-11 1.109323673357867622e-12
4.281332398719391724e-02 5.964376464071837493e-12 5.334700486809044843e-13
6.951927961775601628e-02 2.027579117689300632e-12 2.440918417810753539e-13
1.128837891684688899e-01 5.971952476809194884e-13 1.039583488638219903e-13
1.832980710832435578e-01 1.783183636079600440e-13 4.457959090183903565e-14
2.976351441631316375e-01 1.098170452281834833e-13 2.745426130695289252e-14
4.832930238571749304e-01 2.958840099617220782e-14 1.118336438965611616e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
