1.274274985703133418e-04 2.519010250436978854e-06 6.354777943396651931e-09
2.069138081114789136e-04 9.404129733451466291e-07 3.047063887293522298e-09
3.359818286283782689e-04 3.424128015074295956e-07 1.442892888020200299e-09
5.455594781168520303e-04 1.204937222433618476e-07 6.717043313300240395e-10
8.858667904100822393e-04 4.010652992539978221e-08 3.041167386443427778e-10
1.438449888287662241e-03 1.248184283213625305e-08 1.331401302644679974e-10
2.335721469090122453e-03 3.921737612505431690e-09 5.856602269709956149e-11
3.792690190732249909e-03 1.230219802021253521e-09 2.574154819616349924e-11
6.158482110660260314e-03 4.166294230961775013e-10 1.175587927813778381e-11
9.999999999999995004e-03 1.497400441284219268e-10 5.530774724433240493e-12
1.623776739188721729e-02 4.793278266419513498e-11 2.455670845536572857e-12
2.636650898730358294e-02 1.820745364031497803e-11 1.187723314835660182e-12
4.281332398719391724e-02 6.727816651476613105e-12 5.665843717604108419e-13
6.951927961775601628e-02 2.585898005167752488e-12 2.756576535613321863e-13
1.128837891684688899e-01 6.333888990555517543e-13 1.070622645865089161e-13
1.832980710832435578e-01 2.451877499617963645e-13 5.227420393318269381e-14
2.976351441631316375e-01 9.608991457435574148e-14 2.568110990434466063e-14
4.832930238571749304e-01 2.958840099605207377e-14 1.118336438967828788e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
