1.274274985703133418e-04 4.254246484811089765e-07 2.611540326571985576e-09
2.069138081114789136e-04 1.644133167296184174e-07 1.274062547951456844e-09
3.359818286283782689e-04 6.592765833415350174e-08 6.331300424076663752e-10
5.455594781168520303e-04 2.737591607326175180e-08 3.201697293116550136e-10
8.858667904100822393e-04 1.092137337435343442e-08 1.586979833264149928e-10
1.438449888287662241e-03 4.347129469698440944e-09 7.857256123335627637e-11
2.335721469090122453e-03 1.671373902199461453e-09 3.823343103969596135e-11
3.792690190732249909e-03 6.700496644943938473e-10 1.899751534124770630e-11
6.158482110660260314e-03 2.385004420427564879e-10 8.894565612387191251e-12
9.999999999999995004e-03 1.013247774730104930e-10 4.549616815191861730e-12
1.623776739188721729e-02 3.925204249666326959e-11 2.222209313103747423e-12
2.636650898730358294e-02 1.317134944193661441e-11 1.010196387780163622e-12
4.281332398719391724e-02 5.391796323524359069e-12 5.072175319593879751e-13
6.951927961775601628e-02 2.115734731501951639e-12 2.493417293052377606e-13
1.128837891684688899e-01 5.067111192448529339e-13 9.575940057623890473e-14
1.832980710832435578e-01 1.894632613334674533e-13 4.595159050877659822e-14
2.976351441631316375e-01 9.608991457464835208e-14 2.568110990439557371e-14
4.832930238571749304e-01 3.381531542419681164e-14 1.195551942215470174e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
