1.274274985703133418e-04 3.909892509253131531e-07 2.503616592212416137e-09
2.069138081114789136e-04 1.625473396167323041e-07 1.266812054094534648e-09
3.359818286283782689e-04 6.891911899083559797e-08 6.473348000880770097e-10
5.455594781168520303e-04 2.924066866585944588e-08 3.308945302798794538e-10
8.858667904100822393e-04 1.156706267858008731e-08 1.633218629066011313e-10
1.438449888287662241e-03 4.716372743831698008e-09 8.184151931943486054e-11
2.335721469090122453e-03 1.778075951424313277e-09 3.943497944791466812e-11
3.792690190732249909e-03 7.282211787753075881e-10 1.980500514295983781e-11
6.158482110660260314e-03 2.819546255023398265e-10 9.670963869596363926e-12
9.999999999999995004e-03 1.000990745197071783e-10 4.522015245085961749e-12
1.623776739188721729e-02 4.013269729627206913e-11 2.246999666055599739e-12
2.636650898730358294e-02 1.441100586000196184e-11 1.056666216958521288e-12
4.281332398719391724e-02 5.344081311811051784e-12 5.049682191823800892e-13
6.951927961775601628e-02 1.851267890064833876e-12 2.332378308215021501e-13
1.128837891684688899e-01 4.886142935572795692e-13 9.403386463804558397e-14
1.832980710832435578e-01 1.671734658826110128e-13 4.316400328589057061e-14
2.976351441631316375e-01 8.922634924797832125e-14 2.474693671805141373e-14
4.832930238571749304e-01 3.381531542413674462e-14 1.195551942215470174e-14
7.847599703514610558e-01 0.000000000000000000e+00 0.000000000000000000e+00
