1.000000000000000559e+07 4.845370138762738321e+01
1.258925411794166826e+07 4.637836436633802606e+01
1.584893192461117171e+07 4.441335281648404276e+01
1.995262314968882129e+07 4.255322892164047488e+01
2.511886431509581208e+07 4.079274465077803313e+01
3.162277660168377310e+07 3.912684176939269065e+01
3.981071705534980446e+07 3.755064407445078700e+01
5.011872336272728443e+07 3.605945105470978973e+01
6.309573444801933318e+07 3.464873290475452450e+01
7.943282347242808342e+07 3.331412655476084694e+01
1.000000000000001788e+08 3.205143268602140694e+01
1.258925411794168204e+08 3.085661334165845204e+01
1.584893192461113334e+08 2.972579003381166274e+01
1.995262314968877435e+08 2.865524214227848887e+01
2.511886431509583890e+08 2.764140544602928884e+01
3.162277660168380737e+08 2.668087064936221964e+01
3.981071705534970760e+08 2.577038179188134848e+01
5.011872336272715926e+08 2.490683447315917221e+01
6.309573444801939726e+08 2.408727375094921186e+01
7.943282347242816687e+08 2.330889180422832396e+01
9.999999999999992847e+08 2.256902521267128847e+01
1.258925411794165134e+09 2.186515191127488222e+01
1.584893192461114883e+09 2.119488781353400952e+01
1.995262314968879461e+09 2.055598312421117768e+01
2.511886431509586811e+09 1.994631837090200932e+01
3.162277660168384552e+09 1.936390018998453755e+01
3.981071705534975052e+09 1.880685690670032528e+01
5.011872336272721291e+09 1.827343395133586412e+01
6.309573444801924706e+09 1.776198915405982248e+01
7.943282347242797852e+09 1.727098796022244542e+01
1.000000000000000381e+10 1.679899860612848883e+01
1.258925411794166565e+10 1.634468729271500820e+01
1.584893192461116791e+10 1.590681338896408903e+01
1.995262314968881607e+10 1.548422472851690657e+01
2.511886431509580612e+10 1.507585294107445151e+01
3.162277660168376541e+10 1.468070883257337123e+01
3.981071705534965515e+10 1.429787814362556730e+01
5.011872336272708893e+10 1.392651734347072789e+01
6.309573444801931763e+10 1.356584926753925480e+01
7.943282347242834473e+10 1.321516092243648544e+01
1.000000000000001526e+11 1.287379416571993929e+01
1.258925411794167938e+11 1.254114894050374396e+01
1.584893192461112976e+11 1.221668006395870343e+01
1.995262314968876953e+11 1.189988647013204925e+01
2.511886431509574280e+11 1.159031484959862546e+01
3.162277660168380127e+11 1.128755496215146970e+01
3.981071705534970093e+11 1.099123711797621183e+01
5.011872336272732544e+11 1.070102963991145728e+01
6.309573444801938477e+11 1.041663788402279778e+01
7.943282347242814941e+11 1.013779776133405619e+01
9.999999999999990234e+11 9.864277946927458629e+00
1.258925411794164795e+12 9.595880461330052569e+00
1.584893192461108887e+12 9.332436727462146919e+00
1.995262314968879150e+12 9.073797564334633137e+00
2.511886431509577148e+12 8.819845821189700175e+00
3.162277660168383789e+12 8.570488199197667356e+00
3.981071705534974121e+12 8.325655046952368465e+00
5.011872336272719727e+12 8.085299495596775188e+00
6.309573444801922852e+12 7.849397141286710067e+00
7.943282347242795898e+12 7.617946512939010262e+00
1.000000000000000195e+13 7.390965286753231389e+00
1.258925411794166211e+13 7.168499731617075987e+00
1.584893192461110742e+13 6.950608090615276069e+00
1.995262314968881250e+13 6.737377139669354698e+00
2.511886431509579688e+13 6.528915215316631659e+00
3.162277660168375781e+13 6.325353969996205805e+00
3.981071705534964844e+13 6.126849708477093870e+00
5.011872336272707812e+13 5.933584783880356817e+00
6.309573444801907812e+13 5.745770337856745513e+00
7.943282347242832812e+13 5.563646231855856605e+00
9.999999999999942188e+13 5.387486397634412505e+00
1.258925411794158594e+14 5.217599648419531277e+00
1.584893192461112500e+14 5.054336755104062995e+00
1.995262314968876250e+14 4.898092368566763888e+00
2.511886431509573750e+14 4.749311387434065779e+00
3.162277660168390625e+14 4.608496175752955892e+00
3.981071705534983125e+14 4.476213756985829129e+00
5.011872336272731250e+14 4.353107525914807319e+00
6.309573444801937500e+14 4.239864352834490369e+00
7.943282347242813750e+14 4.137392555297670249e+00
9.999999999999988750e+14 4.046594971377837524e+00
