1.000000000000000559e+07 1.624777427797573864e+03
1.258925411794166826e+07 1.401873361960505235e+03
1.584893192461117171e+07 1.210846618799340376e+03
1.995262314968882129e+07 1.047344976562554166e+03
2.511886431509581208e+07 9.075817154338378714e+02
3.162277660168377310e+07 7.882577978246491739e+02
3.981071705534980446e+07 6.864913498458755612e+02
5.011872336272728443e+07 5.997564758227482571e+02
6.309573444801933318e+07 5.258309249978703974e+02
7.943282347242808342e+07 4.627524567748621394e+02
1.000000000000001788e+08 4.087839710371893034e+02
1.258925411794168204e+08 3.623875176232581339e+02
1.584893192461113334e+08 3.222071239272432308e+02
1.995262314968877435e+08 2.870599589815307695e+02
2.511886431509583890e+08 2.559346798148004041e+02
3.162277660168380737e+08 2.279948721429807961e+02
3.981071705534970760e+08 2.025843151717877504e+02
5.011872336272715926e+08 1.792295251214834195e+02
6.309573444801939726e+08 1.576341462640460236e+02
7.943282347242816687e+08 1.376601261091261676e+02
9.999999999999992847e+08 1.192931301382688503e+02
1.258925411794165134e+09 1.025944302415963563e+02
1.584893192461114883e+09 8.764707308081682413e+01
1.995262314968879461e+09 7.450768111120116544e+01
2.511886431509586811e+09 6.317429721032950596e+01
3.162277660168384552e+09 5.357524090163094144e+01
3.981071705534975052e+09 4.557683902001404874e+01
5.011872336272721291e+09 3.900280917794249547e+01
6.309573444801924706e+09 3.365693093846969930e+01
7.943282347242797852e+09 2.934275193707444629e+01
1.000000000000000381e+10 2.587737790338059796e+01
1.258925411794166565e+10 2.309912863147786410e+01
1.584893192461116791e+10 2.087032244110585921e+01
1.995262314968881607e+10 1.907684782270194646e+01
2.511886431509580612e+10 1.762596652838095679e+01
3.162277660168376541e+10 1.644337387345778367e+01
3.981071705534965515e+10 1.547014528318059234e+01
5.011872336272708893e+10 1.465990249205433216e+01
6.309573444801931763e+10 1.397634170533337361e+01
7.943282347242834473e+10 1.339116347202254076e+01
1.000000000000001526e+11 1.288237158470515453e+01
1.258925411794167938e+11 1.243291626570372799e+01
1.584893192461112976e+11 1.202960950202951373e+01
1.995262314968876953e+11 1.166226181066830314e+01
2.511886431509574280e+11 1.132301801162470234e+01
3.162277660168380127e+11 1.100583128936071020e+01
3.981071705534970093e+11 1.070605534275991211e+01
5.011872336272732544e+11 1.042012744320516937e+01
6.309573444801938477e+11 1.014532407169394190e+01
7.943282347242814941e+11 9.879566468790459410e+00
9.999999999999990234e+11 9.621277707625624842e+00
1.258925411794164795e+12 9.369271521432024130e+00
1.584893192461108887e+12 9.122662404754587229e+00
1.995262314968879150e+12 8.880789762419290412e+00
2.511886431509577148e+12 8.643179674925445255e+00
3.162277660168383789e+12 8.409498088636627955e+00
3.981071705534974121e+12 8.179520985026819346e+00
5.011872336272719727e+12 7.953110941333260797e+00
6.309573444801922852e+12 7.730199642372305391e+00
7.943282347242795898e+12 7.510775326014763387e+00
1.000000000000000195e+13 7.294869206399623884e+00
1.258925411794166211e+13 7.082557439297636925e+00
1.584893192461110742e+13 6.873939130566236066e+00
1.995262314968881250e+13 6.669148638861953415e+00
2.511886431509579688e+13 6.468345659549570748e+00
3.162277660168375781e+13 6.271714765152434978e+00
3.981071705534964844e+13 6.079465164486319573e+00
5.011872336272707812e+13 5.891830989268852292e+00
6.309573444801907812e+13 5.709073272307700897e+00
7.943282347242832812e+13 5.531479397166874534e+00
9.999999999999942188e+13 5.359368132038913934e+00
1.258925411794158594e+14 5.193090292907232453e+00
1.584893192461112500e+14 5.033035751469458141e+00
1.995262314968876250e+14 4.879635383804672877e+00
2.511886431509573750e+14 4.733367498916141614e+00
3.162277660168390625e+14 4.594765154137702368e+00
3.981071705534983125e+14 4.464423468298236664e+00
5.011872336272731250e+14 4.343011455318873892e+00
6.309573444801937500e+14 4.231253700964340503e+00
7.943282347242813750e+14 4.130050381122730485e+00
9.999999999999988750e+14 4.040338136404463931e+00
